tension,resonance,longevity,quality
0.0685,9.85685,14/09/2021,0
0.0685,9.85685,12/08/2021,0
5.2385,17.10685,08/06/2021,6
0.0685,9.85685,14/09/2021,0
0.1,9.85685,12/09/2025,1
5.2385,17.16685,08/06/2025,6
0.0685,9.85685,16/09/2021,0
0.0685,13.25685,14/09/2021,0
5.2385,2.22685,10/06/2017,6
0.0685,9.85741,30/09/2021,0
1.2685,9.85741,28/09/2021,0
5.2385,17.15741,11/06/2019,6
0.0685,9.85741,14/09/2021,0
0.0685,9.85741,12/08/2021,0
5.2385,2.67741,08/06/2022,6
0.0685,10.06245,14/09/2021,1
0.7685,11.56245,12/09/2025,1
5.2385,17.59245,08/06/2021,7
0.0685,10.142,16/09/2021,0
0.1,10.142,14/10/2017,1
5.2385,17.832,10/06/2020,6
0.0685,10.06245,30/09/2021,1
0.0685,10.06245,28/08/2017,2
5.2385,17.68245,11/06/2026,7
0.0685,10.142,14/09/2021,0
0.0685,6.942,12/08/2017,0
5.2385,17.422,08/06/2017,6
0.0685,10.04952,14/09/2021,0
0.0685,5.24952,12/10/2021,1
5.2385,2.43952,08/06/2019,6
0.0685,10.1649,16/09/2021,0
0.0685,9.2649,14/09/2021,0
5.2385,17.3949,10/06/2025,6
0.0685,9.99835,30/09/2021,3
0.0685,9.99835,28/10/2017,3
5.2385,17.10835,11/06/2026,9
0.0685,9.81703,14/09/2021,0
2.9685,10.61703,12/08/2022,0
5.2385,2.41703,08/06/2025,6
0.068513,10,14/09/2021,0
0.068513,10,12/08/2021,0
5.238513,2.6,08/06/2019,6
0.06852,10.03,16/09/2021,0
0.26852,10.03,14/10/2021,1
5.23852,2.53,10/06/2017,6
0.06852,10.03,30/09/2021,0
0.06852,10.03,28/09/2021,1
5.23852,17.14,11/06/2017,6
0.06852,10.03,14/09/2021,0
0.1,11.73,12/09/2021,0
5.23852,17.31,08/06/2026,6
0.06852,10.03,14/09/2021,0
0.06852,15.13,12/09/2020,0
5.23852,2.67,08/06/2019,6
0.06852,10.03,16/09/2021,0
0.06852,10.83,14/09/2024,0
5.23852,17.37,10/06/2025,6
0.06852,10.03,30/09/2021,0
0.06852,10.03,28/09/2021,1
5.23852,17.05,11/06/2026,6
0.06852,10.03,14/09/2021,0
0.1,13.93,12/08/2025,1
5.23852,2.35,08/06/2020,6
0.06852,10.03,14/09/2021,0
0.1,10.03,12/08/2021,1
5.23852,17.08,08/06/2026,6
0.068523,10.03,16/09/2021,0
0.068523,10.03,14/10/2024,0
5.238523,17.27,10/06/2026,6
0.068523,10.03,30/09/2021,0
1.868523,10.03,28/08/2021,0
5.238523,2.37,11/06/2020,6
0.068523,10.03,14/09/2021,0
0.1,10.03,12/08/2021,0
5.238523,2.18,08/06/2024,6
0.068523,10.03,14/09/2021,0
2.368523,10.03,12/09/2018,1
5.238523,17.99,08/06/2022,6
0.06855,10.05045,16/09/2021,0
0.06855,9.85045,14/10/2025,0
5.23855,17.89045,10/06/2026,6
0.06855,10.05045,30/09/2021,0
0.06855,8.55045,28/09/2023,0
5.23855,17.08045,11/06/2022,6
0.068658,10.02,14/09/2021,0
0.068658,12.02,12/09/2021,0
5.238658,2.27,08/06/2016,6
0.068658,10.02,14/09/2021,0
0.1,10.42,12/08/2019,0
5.238658,17.12,08/06/2022,6
0.068658,10.02,16/09/2021,0
1.368658,10.02,14/09/2018,0
5.238658,17.06,10/06/2021,6
0.068658,10.02,30/09/2021,0
0.068658,14.62,28/10/2017,0
5.238658,17.96,11/06/2026,6
0.068691,10,14/09/2021,0
0.068691,10,12/09/2021,1
5.238691,17.1,08/06/2020,6
0.068698,10.21154,14/09/2021,0
0.1,14.81154,12/08/2024,0
5.238698,2.59154,08/06/2020,6
0.0687,10.06215,16/09/2021,0
0.0687,10.06215,14/08/2017,0
5.2387,2.62215,10/06/2023,6
0.0687,10.06215,30/09/2021,0
3.6687,5.66215,28/08/2025,1
5.2387,17.18215,11/06/2017,6
0.0687,10.06215,14/09/2021,0
0.0687,10.06215,12/09/2019,0
5.2387,2.46215,08/06/2025,6
0.0687,10.06215,14/09/2021,0
0.0687,5.16215,12/09/2021,1
5.2387,17.92215,08/06/2023,6
0.068739,10,16/09/2021,0
3.068739,4.7,14/08/2021,1
5.238739,17.3,10/06/2016,6
0.0688,10.13876,30/09/2021,0
0.0688,10.13876,28/08/2017,0
5.2388,2.51876,11/06/2021,6
0.0688,10.13876,14/09/2021,0
0.0688,12.83876,12/10/2021,1
5.2388,17.38876,08/06/2019,6
0.068841,10.03,14/09/2021,0
0.068841,11.63,12/09/2021,0
5.238841,17.93,08/06/2016,6
0.068841,10.03,16/09/2021,0
0.1,10.03,14/09/2025,0
5.238841,2.94,10/06/2021,6
0.0689,10,30/09/2021,0
0.0689,7,28/08/2021,0
5.2389,17.15,11/06/2026,6
0.0689,10,14/09/2021,0
0.1,14.7,12/09/2021,0
5.2389,2.96,08/06/2022,6
0.0689,10,14/09/2021,0
0.0689,14,12/10/2025,0
5.2389,17.64,08/06/2017,6
0.0689,10,16/09/2021,0
0.0689,10,14/08/2021,0
5.2389,17.89,10/06/2018,6
0.0689,10.13198,30/09/2021,0
0.0689,10.13198,28/09/2019,0
5.2389,17.16198,11/06/2022,6
0.0689,10.13198,14/09/2021,0
1.9689,10.13198,12/10/2020,1
5.2389,3.07198,08/06/2017,6
0.0689,10.02248,14/09/2021,0
2.3689,10.02248,12/10/2022,1
5.2389,2.96248,08/06/2024,6
0.0689,10.02248,16/09/2021,0
0.0689,7.22248,14/09/2023,0
5.2389,17.92248,10/06/2025,6
0.0689,10.02248,30/09/2021,0
0.0689,10.02248,28/09/2022,0
5.2389,17.73248,11/06/2020,6
0.0689,10.22868,14/09/2021,2
0.0689,10.22868,12/10/2021,2
5.2389,18.07868,08/06/2026,8
0.0689,10.22868,14/09/2021,2
0.5689,10.22868,12/10/2024,2
5.2389,17.64868,08/06/2024,8
0.0689,10.20912,16/09/2021,0
0.0689,8.10912,14/10/2022,1
5.2389,2.89912,10/06/2026,6
0.068948,10,30/09/2021,0
0.1,5.2,28/08/2021,0
5.238948,17.39,11/06/2018,6
0.068948,10,14/09/2021,0
1.368948,10,12/09/2021,0
5.238948,2.95,08/06/2020,6
0.068948,10,14/09/2021,0
0.068948,7.5,12/09/2021,0
5.238948,2.14,08/06/2023,6
0.068948,10,16/09/2021,0
0.1,10,14/08/2021,1
5.238948,2.15,10/06/2018,6
0.068948,10,30/09/2021,0
0.068948,10,28/09/2017,0
5.238948,2.28,11/06/2024,6
0.068948,10,14/09/2021,0
0.068948,7.9,12/08/2021,1
5.238948,2.92,08/06/2018,6
0.068948,10,14/09/2021,0
1.568948,5.5,12/09/2020,0
5.238948,17.32,08/06/2020,6
0.068948,10,16/09/2021,0
1.968948,10,14/09/2021,0
5.238948,2.2,10/06/2025,6
0.068948,10,30/09/2021,0
3.768948,9.6,28/09/2021,0
5.238948,17.25,11/06/2021,6
0.068948,10,14/09/2021,0
0.1,12.4,12/08/2021,0
5.238948,2.95,08/06/2017,6
0.069,10.1988,14/09/2021,0
0.069,10.1988,12/10/2022,0
5.239,17.1988,08/06/2022,6
0.069,10.1988,16/09/2021,0
0.069,8.7988,14/09/2025,0
5.239,3.0288,10/06/2017,6
0.069,10.04513,30/09/2021,2
0.069,14.14513,28/10/2021,2
5.239,17.75513,11/06/2025,8
0.06915,10.00485,14/09/2021,0
0.06915,15.20485,12/09/2022,0
5.23915,2.24485,08/06/2017,6
0.06915,10.00496,14/09/2021,0
0.1,9.30496,12/08/2021,0
5.23915,2.34496,08/06/2024,6
0.069182,10.006,16/09/2021,0
0.069182,10.006,14/09/2019,1
5.239182,17.696,10/06/2017,6
0.069191,10,30/09/2021,0
0.069191,8.7,28/08/2021,1
5.239191,2.59,11/06/2017,6
0.0692,10,14/09/2021,0
0.1,10,12/09/2022,0
5.2392,17.24,08/06/2026,6
0.0692,10.08003,14/09/2021,0
0.0692,6.68003,12/10/2018,0
5.2392,17.65003,08/06/2018,6
0.0692,10,16/09/2021,0
0.0692,6.2,14/09/2023,0
5.2392,17.89,10/06/2025,6
0.0692,10.00208,30/09/2021,0
0.0692,10.00208,28/09/2023,0
5.2392,2.57208,11/06/2026,6
0.0692,10.00208,14/09/2021,0
2.9692,10.00208,12/09/2017,1
5.2392,17.17208,08/06/2023,6
0.0692,10.0141,14/09/2021,0
0.0692,4.9141,12/08/2021,0
5.2392,2.6841,08/06/2021,6
0.0692,9.88008,16/09/2021,0
0.1,9.88008,14/09/2021,0
5.2392,17.02008,10/06/2022,6
0.0692,10.11456,30/09/2021,0
0.0692,11.21456,28/09/2025,0
5.2392,17.42456,11/06/2026,6
0.069201,9.87976,14/09/2021,0
0.069201,9.87976,12/08/2023,0
5.239201,17.08976,08/06/2019,6
0.069206,10,14/09/2021,0
1.269206,4.4,12/09/2021,0
5.239206,17.61,08/06/2026,6
0.06926,10.03788,16/09/2021,2
0.06926,11.23788,14/10/2021,2
5.23926,2.63788,10/06/2021,8
0.069267,10,30/09/2021,0
0.069267,10,28/09/2020,0
5.239267,2.09,11/06/2021,6
0.06927,10,14/09/2021,0
0.06927,9.3,12/08/2021,0
5.23927,17.77,08/06/2021,6
0.0693,10.29711,14/09/2021,0
2.2693,10.29711,12/09/2021,0
5.2393,2.74711,08/06/2019,6
0.0693,10.03917,16/09/2021,0
0.1,12.03917,14/10/2018,1
5.2393,2.98917,10/06/2017,6
0.0693,9.87351,30/09/2021,0
0.0693,9.87351,28/09/2021,0
5.2393,2.47351,11/06/2021,6
0.0693,9.81365,14/09/2021,0
0.0693,4.61365,12/10/2022,0
5.2393,17.06365,08/06/2020,6
0.0693,9.81365,14/09/2021,0
0.0693,9.81365,12/08/2019,1
5.2393,17.65365,08/06/2026,6
0.0693,9.81365,16/09/2021,0
0.0693,15.01365,14/10/2020,0
5.2393,2.29365,10/06/2017,6
0.0694,10.10061,30/09/2021,0
0.0694,13.70061,28/09/2021,0
5.2394,17.47061,11/06/2024,6
0.0694,10.10061,14/09/2021,0
0.0694,10.10061,12/10/2020,0
5.2394,17.42061,08/06/2026,6
0.0694,9.98637,14/09/2021,0
0.0694,9.98637,12/09/2021,0
5.2394,2.52637,08/06/2024,6
0.0695,10.28324,16/09/2021,0
0.1,10.28324,14/09/2020,1
5.2395,17.46324,10/06/2023,6
0.0695,10,30/09/2021,3
0.0695,10,28/09/2021,3
5.2395,17.74,11/06/2023,9
0.0695,10,14/09/2021,3
0.0695,8.8,12/09/2021,3
5.2395,2.62,08/06/2019,9
0.0695,10,14/09/2021,3
0.0695,13.9,12/09/2019,3
5.2395,17.76,08/06/2018,9
0.0695,10,16/09/2021,3
0.0695,5.6,14/10/2024,3
5.2395,17.93,10/06/2024,9
0.0695,9.98191,30/09/2021,0
1.5695,10.88191,28/09/2021,0
5.2395,2.89191,11/06/2026,6
0.0695,10,14/09/2021,0
0.0695,10,12/08/2021,0
5.2395,2.37,08/06/2026,6
0.0695,10,14/09/2021,0
3.4695,14.1,12/10/2024,0
5.2395,2.17,08/06/2023,6
0.0695,10.08854,16/09/2021,0
0.0695,6.48854,14/08/2021,0
5.2395,17.08854,10/06/2026,6
0.0695,10.29857,30/09/2021,0
0.0695,13.59857,28/10/2020,0
5.2395,17.87857,11/06/2022,6
0.0695,10.29857,14/09/2021,0
0.0695,6.99857,12/09/2021,1
5.2395,2.36857,08/06/2018,6
0.0695,9.99111,14/09/2021,2
0.0695,15.39111,12/09/2025,2
5.2395,17.31111,08/06/2017,8
0.0697,10.05364,16/09/2021,0
0.1,10.05364,14/09/2021,0
5.2397,17.50364,10/06/2024,6
0.0697,9.96576,30/09/2021,0
0.1,5.16576,28/09/2022,0
5.2397,17.36576,11/06/2026,6
0.0697,9.96577,14/09/2021,0
0.0697,9.96577,12/09/2020,1
5.2397,17.56577,08/06/2025,6
0.0697,9.96576,14/09/2021,0
0.0697,10.46576,12/09/2022,0
5.2397,17.80576,08/06/2026,6
0.0697,9.96577,16/09/2021,0
0.0697,9.96577,14/09/2022,0
5.2397,2.02577,10/06/2026,6
0.0697,9.96579,30/09/2021,0
0.0697,9.96579,28/09/2019,0
5.2397,2.35579,11/06/2017,6
0.0697,9.96579,14/09/2021,0
0.0697,9.96579,12/08/2021,0
5.2397,2.55579,08/06/2018,6
0.0697,9.96579,14/09/2021,0
0.0697,13.66579,12/10/2021,1
5.2397,17.77579,08/06/2016,6
0.0697,9.96579,16/09/2021,0
0.0697,12.56579,14/10/2021,0
5.2397,17.84579,10/06/2020,6
0.0697,9.96579,30/09/2021,0
1.5697,4.96579,28/09/2020,0
5.2397,2.22579,11/06/2022,6
0.0697,9.9658,14/09/2021,0
2.8697,10.3658,12/09/2020,0
5.2397,17.9058,08/06/2026,6
0.0697,9.96571,14/09/2021,0
0.0697,11.76571,12/09/2021,0
5.2397,17.07571,08/06/2017,6
0.0697,9.96571,16/09/2021,0
0.0697,10.96571,14/09/2023,0
5.2397,2.65571,10/06/2019,6
0.0697,9.96571,30/09/2021,0
2.1697,4.26571,28/08/2021,1
5.2397,17.71571,11/06/2020,6
0.0698,10.04502,14/09/2021,0
0.1,10.04502,12/10/2021,0
5.2398,2.59502,08/06/2018,6
0.0698,10.03573,14/09/2021,0
0.1,13.43573,12/10/2021,0
5.2398,17.09573,08/06/2020,6
0.0698,10.26985,16/09/2021,0
0.2698,10.26985,14/08/2024,0
5.2398,17.77985,10/06/2022,6
0.0698,10.183,30/09/2021,0
1.4698,10.183,28/08/2021,0
5.2398,3.033,11/06/2019,6
0.0698,10.183,14/09/2021,0
0.1,10.683,12/08/2021,0
5.2398,17.693,08/06/2021,6
0.0699,9.98947,14/09/2021,3
0.1,9.98947,12/09/2024,3
5.2399,2.21947,08/06/2019,9
0.0699,9.98947,16/09/2021,3
0.8699,9.98947,14/09/2021,4
5.2399,2.74947,10/06/2019,9
0.07,10.02797,30/09/2021,0
0.07,10.02797,28/09/2024,0
5.24,2.67797,11/06/2019,6
0.07,10.02797,14/09/2021,0
0.07,8.52797,12/08/2019,1
5.24,2.08797,08/06/2020,6
0.07,10.00637,14/09/2021,0
0.07,10.00637,12/10/2021,1
5.24,17.37637,08/06/2019,6
0.07,10.02797,16/09/2021,0
0.07,5.32797,14/09/2021,0
5.24,2.65797,10/06/2017,6
0.07,10.02797,30/09/2021,0
0.1,10.02797,28/09/2018,0
5.24,2.66797,11/06/2019,6
0.07,10.00637,14/09/2021,0
0.07,10.00637,12/08/2019,0
5.24,2.78637,08/06/2022,6
0.07,10.02682,14/09/2021,0
0.1,8.32682,12/09/2020,1
5.24,17.89682,08/06/2026,6
0.07,10.05893,16/09/2021,0
1.67,10.05893,14/09/2021,0
5.24,2.54893,10/06/2021,6
0.07,10.02682,30/09/2021,0
0.67,10.02682,28/10/2025,0
5.24,17.19682,11/06/2023,6
0.07,10.05893,14/09/2021,0
0.07,12.35893,12/10/2021,0
5.24,2.52893,08/06/2025,6
0.07,10.02682,14/09/2021,0
0.07,10.02682,12/09/2021,0
5.24,2.19682,08/06/2024,6
0.07,10.02682,16/09/2021,0
0.07,5.42682,14/09/2021,0
5.24,2.63682,10/06/2016,6
0.07,10.02682,30/09/2021,0
0.1,13.72682,28/09/2021,0
5.24,3.02682,11/06/2020,6
0.07,10.05654,14/09/2021,0
0.1,10.05654,12/09/2021,0
5.24,17.37654,08/06/2018,6
0.07,10.05654,14/09/2021,0
0.07,12.55654,12/08/2017,1
5.24,3.00654,08/06/2021,6
0.07,10.05424,16/09/2021,0
0.1,10.05424,14/09/2017,0
5.24,17.67424,10/06/2021,6
0.07,10.05428,30/09/2021,0
0.07,10.05428,28/09/2021,0
5.24,2.54428,11/06/2024,6
0.07,10.24221,14/09/2021,0
0.07,10.24221,12/10/2021,0
5.24,17.33221,08/06/2026,6
0.07,9.9452,14/09/2021,0
1.77,9.9452,12/10/2021,1
5.24,17.4752,08/06/2019,6
0.07,9.92553,16/09/2021,0
0.1,12.32553,14/08/2019,0
5.24,2.05553,10/06/2024,6
0.07,9.92553,30/09/2021,0
0.1,9.92553,28/10/2021,0
5.24,17.36553,11/06/2024,6
0.0701,10.08387,14/09/2021,0
0.0701,10.08387,12/09/2021,0
5.2401,17.73387,08/06/2021,6
0.0701,10.08387,14/09/2021,0
0.0701,10.08387,12/09/2021,0
5.2401,2.15387,08/06/2023,6
0.0701,10.08387,16/09/2021,0
0.0701,15.08387,14/10/2019,0
5.2401,17.49387,10/06/2019,6
0.07015,10.05596,30/09/2021,0
1.37015,8.45596,28/09/2021,0
5.24015,2.53596,11/06/2023,6
0.0702,9.85298,14/09/2021,0
1.0702,13.85298,12/10/2021,0
5.2402,2.24298,08/06/2019,6
0.0702,9.85298,14/09/2021,0
0.0702,9.85298,12/09/2021,0
5.2402,2.51298,08/06/2016,6
0.0702,9.85298,16/09/2021,0
0.0702,7.95298,14/09/2021,0
5.2402,2.17298,10/06/2025,6
0.0702,10.04489,30/09/2021,0
0.0702,13.04489,28/09/2020,0
5.2402,2.91489,11/06/2017,6
0.0702,10.04489,14/09/2021,0
0.0702,10.04489,12/09/2025,0
5.2402,2.94489,08/06/2016,6
0.0702,10.04185,14/09/2021,0
0.1,10.04185,12/08/2021,1
5.2402,2.78185,08/06/2019,6
0.0702,9.90986,16/09/2021,0
0.0702,9.90986,14/08/2025,0
5.2402,2.30986,10/06/2017,6
0.0702,9.90986,30/09/2021,0
3.5702,14.10986,28/09/2021,1
5.2402,17.45986,11/06/2025,6
0.0702,9.90981,14/09/2021,0
0.0702,11.60981,12/08/2017,0
5.2402,2.28981,08/06/2025,6
0.0702,9.90981,14/09/2021,0
0.0702,5.50981,12/09/2021,0
5.2402,2.45981,08/06/2024,6
0.0702,9.9098,16/09/2021,0
0.0702,6.7098,14/10/2021,0
5.2402,17.0098,10/06/2017,6
0.0702,9.9098,30/09/2021,0
2.6702,6.5098,28/08/2020,0
5.2402,17.8198,11/06/2017,6
0.0702,9.9098,14/09/2021,0
0.0702,4.6098,12/09/2021,0
5.2402,2.3598,08/06/2020,6
0.0702,9.9098,14/09/2021,0
0.1,4.4098,12/09/2021,1
5.2402,2.3398,08/06/2023,6
0.0702,9.89124,16/09/2021,0
0.0702,9.89124,14/08/2020,0
5.2402,17.70124,10/06/2018,6
0.0702,9.91226,30/09/2021,0
3.5702,13.91226,28/08/2018,0
5.2402,17.09226,11/06/2024,6
0.0702,9.91221,14/09/2021,0
0.0702,9.91221,12/08/2021,0
5.2402,17.83221,08/06/2023,6
0.0702,9.91221,14/09/2021,0
0.1,9.91221,12/09/2019,1
5.2402,2.81221,08/06/2026,6
0.0702,10.08198,16/09/2021,0
0.0702,10.08198,14/10/2021,0
5.2402,3.01198,10/06/2026,6
0.0703,10.09071,30/09/2021,0
2.7703,10.09071,28/09/2021,1
5.2403,17.41071,11/06/2020,6
0.0703,10.09068,14/09/2021,0
2.5703,6.49068,12/09/2021,0
5.2403,3.02068,08/06/2017,6
0.0703,10.09068,14/09/2021,0
0.0703,11.89068,12/09/2021,0
5.2403,17.80068,08/06/2018,6
0.0703,10.09068,16/09/2021,0
0.0703,14.19068,14/10/2020,0
5.2403,17.89068,10/06/2020,6
0.0703,10.09068,30/09/2021,0
0.0703,10.09068,28/08/2025,0
5.2403,17.77068,11/06/2019,6
0.0703,10.03787,14/09/2021,0
0.5703,10.03787,12/08/2023,0
5.2403,2.96787,08/06/2020,6
0.0703,10.03787,14/09/2021,0
0.0703,10.03787,12/08/2023,1
5.2403,17.87787,08/06/2019,6
0.0703,9.91708,16/09/2021,0
3.6703,15.11708,14/08/2020,0
5.2403,17.28708,10/06/2026,6
0.0703,9.91708,30/09/2021,0
0.1,9.91708,28/10/2017,0
5.2403,17.75708,11/06/2020,6
0.0703,9.90599,14/09/2021,0
0.0703,13.90599,12/10/2023,0
5.2403,17.09599,08/06/2019,6
0.0703,9.90599,14/09/2021,0
0.1,11.60599,12/10/2021,0
5.2403,2.77599,08/06/2024,6
0.0703,10.2337,16/09/2021,0
2.0703,10.2337,14/08/2021,0
5.2403,2.7937,10/06/2024,6
0.07035,10.03437,30/09/2021,0
0.1,11.03437,28/09/2017,0
5.24035,3.02437,11/06/2026,6
0.07035,10.03437,14/09/2021,0
1.37035,10.03437,12/08/2023,0
5.24035,2.37437,08/06/2019,6
0.07035,10.03437,14/09/2021,0
0.07035,13.33437,12/09/2020,0
5.24035,2.11437,08/06/2021,6
0.07035,10.03437,16/09/2021,0
0.07035,6.73437,14/09/2017,0
5.24035,2.21437,10/06/2025,6
0.07035,9.99374,30/09/2021,0
0.07035,15.29374,28/08/2018,0
5.24035,2.36374,11/06/2025,6
0.07035,9.99378,14/09/2021,0
0.07035,13.39378,12/10/2018,0
5.24035,2.89378,08/06/2023,6
0.070376,9.91155,14/09/2021,0
0.070376,9.91155,12/09/2021,1
5.240376,2.04155,08/06/2021,6
0.070376,9.91155,16/09/2021,0
1.170376,4.31155,14/10/2018,0
5.240376,2.49155,10/06/2020,6
0.070377,9.91136,30/09/2021,0
0.1,8.61136,28/10/2021,0
5.240377,2.03136,11/06/2017,6
0.0704,10.02554,14/09/2021,0
2.2704,10.72554,12/08/2021,0
5.2404,17.43554,08/06/2018,6
0.0704,10.02554,14/09/2021,0
0.0704,6.42554,12/09/2021,0
5.2404,2.85554,08/06/2024,6
0.0704,10.02556,16/09/2021,0
1.7704,10.02556,14/09/2021,0
5.2404,17.36556,10/06/2024,6
0.0704,9.91795,30/09/2021,0
1.7704,9.91795,28/08/2025,0
5.2404,2.05795,11/06/2019,6
0.07045,10.02226,14/09/2021,0
0.07045,9.22226,12/08/2023,0
5.24045,17.34226,08/06/2017,6
0.070457,10,14/09/2021,0
0.070457,10,12/08/2020,0
5.240457,2.38,08/06/2016,6
0.070457,10,16/09/2021,0
0.070457,10,14/08/2021,0
5.240457,17.42,10/06/2017,6
0.0705,10.07695,30/09/2021,0
0.0705,15.47695,28/09/2021,0
5.2405,17.31695,11/06/2016,6
0.0705,10.07695,14/09/2021,0
0.3705,14.47695,12/08/2021,0
5.2405,2.19695,08/06/2026,6
0.0705,10.07659,14/09/2021,0
1.4705,5.77659,12/08/2019,1
5.2405,17.56659,08/06/2019,6
0.0705,10.07659,16/09/2021,0
0.1,5.67659,14/09/2019,0
5.2405,2.99659,10/06/2017,6
0.0705,10.07659,30/09/2021,0
0.1,4.37659,28/10/2021,0
5.2405,2.81659,11/06/2019,6
0.0705,10.07659,14/09/2021,0
0.0705,9.27659,12/10/2021,0
5.2405,3.04659,08/06/2025,6
0.0705,10.02075,14/09/2021,0
0.0705,10.02075,12/10/2021,0
5.2405,2.62075,08/06/2026,6
0.0705,10.02156,16/09/2021,0
0.1,10.02156,14/08/2017,0
5.2405,17.72156,10/06/2022,6
0.0705,9.89235,30/09/2021,0
2.3705,8.99235,28/09/2021,0
5.2405,17.56235,11/06/2025,6
0.0705,9.89235,14/09/2021,0
0.1,13.19235,12/09/2025,1
5.2405,17.46235,08/06/2026,6
0.0705,9.86831,14/09/2021,0
0.0705,9.86831,12/08/2025,0
5.2405,2.12831,08/06/2022,6
0.0705,10.09758,16/09/2021,0
0.1,10.09758,14/09/2021,0
5.2405,17.82758,10/06/2018,6
0.07055,10.07308,30/09/2021,0
0.07055,14.37308,28/10/2022,0
5.24055,2.80308,11/06/2025,6
0.07055,10.01541,14/09/2021,0
0.07055,6.41541,12/09/2021,1
5.24055,2.33541,08/06/2026,6
0.07055,10.01541,14/09/2021,0
2.37055,6.01541,12/08/2021,0
5.24055,17.84541,08/06/2021,6
0.0706,10.01457,16/09/2021,0
0.1,10.01457,14/09/2021,0
5.2406,17.54457,10/06/2023,6
0.0706,10.01461,30/09/2021,0
0.1,10.01461,28/09/2021,0
5.2406,2.13461,11/06/2016,6
0.0706,9.89435,14/09/2021,0
0.0706,9.89435,12/09/2020,0
5.2406,17.67435,08/06/2026,6
0.0706,9.89435,14/09/2021,0
0.0706,9.89435,12/10/2020,0
5.2406,2.77435,08/06/2018,6
0.0706,9.89435,16/09/2021,0
0.1,6.69435,14/10/2021,0
5.2406,2.82435,10/06/2017,6
0.070636,10.0095,30/09/2021,0
3.470636,10.0095,28/09/2017,0
5.240636,17.2395,11/06/2024,6
0.07065,10.00852,14/09/2021,0
1.07065,10.00852,12/10/2021,0
5.24065,17.97852,08/06/2025,6
0.07065,10.00852,14/09/2021,0
0.07065,10.00852,12/08/2021,0
5.24065,17.58852,08/06/2023,6
0.07065,10.00852,16/09/2021,0
3.47065,12.90852,14/08/2021,0
5.24065,17.97852,10/06/2019,6
0.0707,10.18833,30/09/2021,1
0.0707,13.48833,28/09/2021,1
5.2407,2.50833,11/06/2018,7
0.0707,10.18833,14/09/2021,1
1.0707,8.98833,12/09/2021,1
5.2407,2.71833,08/06/2021,7
0.0707,10.18899,14/09/2021,1
0.5707,15.58899,12/10/2019,1
5.2407,18.11899,08/06/2020,7
0.0707,10.18899,16/09/2021,1
0.0707,10.18899,14/09/2020,1
5.2407,18.04899,10/06/2025,7
0.0707,9.93143,30/09/2021,0
2.4707,9.43143,28/10/2017,1
5.2407,2.72143,11/06/2020,6
0.0707,9.88781,14/09/2021,0
0.0707,9.88781,12/09/2025,1
5.2407,2.42781,08/06/2019,6
0.0707,9.93143,14/09/2021,0
0.0707,9.93143,12/08/2023,1
5.2407,2.04143,08/06/2024,6
0.0707,10.01035,16/09/2021,0
0.1,4.61035,14/09/2021,0
5.2407,17.42035,10/06/2025,6
0.0707,10.01035,30/09/2021,0
0.0707,10.01035,28/09/2022,1
5.2407,2.68035,11/06/2019,6
0.0707,9.87883,14/09/2021,0
0.1,9.87883,12/09/2021,1
5.2407,17.06883,08/06/2023,6
0.0707,9.87884,14/09/2021,0
0.0707,9.87884,12/08/2021,0
5.2407,1.99884,08/06/2023,6
0.0707,9.87883,16/09/2021,0
2.9707,14.27883,14/09/2021,1
5.2407,17.72883,10/06/2018,6
0.0707,9.85794,30/09/2021,0
0.0707,9.85794,28/09/2018,1
5.2407,2.08794,11/06/2020,6
0.070725,9.85618,14/09/2021,0
0.1,4.55618,12/09/2017,0
5.240725,17.15618,08/06/2021,6
0.0708,9.99807,14/09/2021,0
1.9708,4.59807,12/10/2021,1
5.2408,2.88807,08/06/2022,6
0.0708,9.99807,16/09/2021,0
0.0708,9.99807,14/10/2019,0
5.2408,2.23807,10/06/2023,6
0.0708,9.99807,30/09/2021,0
0.0708,9.99807,28/10/2021,0
5.2408,2.50807,11/06/2021,6
0.0708,9.99807,14/09/2021,0
0.0708,8.39807,12/09/2021,1
5.2408,17.87807,08/06/2018,6
0.0708,9.99807,14/09/2021,0
0.1,9.99807,12/08/2021,0
5.2408,17.23807,08/06/2025,6
0.0708,9.87223,16/09/2021,0
0.0708,9.87223,14/09/2022,0
5.2408,2.79223,10/06/2022,6
0.0708,9.87223,30/09/2021,0
0.0708,15.17223,28/10/2018,1
5.2408,17.54223,11/06/2026,6
0.0708,9.89212,14/09/2021,0
3.3708,7.29212,12/10/2019,0
5.2408,17.29212,08/06/2025,6
0.0708,9.87223,14/09/2021,0
0.1,11.97223,12/08/2021,1
5.2408,17.11223,08/06/2018,6
0.0708,9.89212,16/09/2021,0
2.8708,9.89212,14/09/2019,0
5.2408,17.31212,10/06/2021,6
0.070876,9.87755,30/09/2021,0
0.070876,9.87755,28/10/2023,0
5.240876,2.58755,11/06/2018,6
0.070877,9.87737,14/09/2021,0
0.070877,9.87737,12/09/2025,0
5.240877,17.15737,08/06/2022,6
0.070955,10,14/09/2021,0
2.170955,12.4,12/09/2023,0
5.240955,17.34,08/06/2026,6
0.070964,10.005,16/09/2021,0
0.570964,11.605,14/09/2024,0
5.240964,17.465,10/06/2017,6
0.070964,10.005,30/09/2021,0
0.070964,10.005,28/09/2023,0
5.240964,2.835,11/06/2016,6
